UF,Município,Cód IBGE,Cód Região de Saúde,Nome da Região de Saúde,Grupo
SE,Pinhão,280520,28003,Itabaiana,1
SE,Pirambu,280530,28006,Nossa Senhora do Socorro,1
SE,Poço Redondo,280540,28005,Nossa Senhora da Glória,1
SE,Poço Verde,280550,28004,Lagarto,1
SE,Porto da Folha,280560,28005,Nossa Senhora da Glória,1
SE,Propriá,280570,28007,Propriá,1
SE,Riachão do Dantas,280580,28004,Lagarto,1
SE,Riachuelo,280590,28001,Aracaju,5
SE,Ribeirópolis,280600,28003,Itabaiana,1
SE,Rosário do Catete,280610,28006,Nossa Senhora do Socorro,1
SE,Salgado,280620,28004,Lagarto,1
SE,Santa Luzia do Itanhy,280630,28002,Estância,1
SE,Santana do São Francisco,280640,28007,Propriá,1
SE,Santa Rosa de Lima,280650,28001,Aracaju,5
SE,Santo Amaro das Brotas,280660,28006,Nossa Senhora do Socorro,1
SE,São Cristóvão,280670,28001,Aracaju,5
SE,São Domingos,280680,28003,Itabaiana,1
SE,São Francisco,280690,28007,Propriá,1
SE,São Miguel do Aleixo,280700,28003,Itabaiana,1
SE,Simão Dias,280710,28004,Lagarto,1
SE,Siriri,280720,28006,Nossa Senhora do Socorro,1
SE,Telha,280730,28007,Propriá,1
SE,Tobias Barreto,280740,28004,Lagarto,1
SE,Tomar do Geru,280750,28002,Estância,1
SE,Umbaúba,280760,28002,Estância,1
SP,Adamantina,350010,35091,Adamantina,3
SP,Adolfo,350020,35156,José Bonifácio,3
SP,Aguaí,350030,35142,Mantiqueira,3
SP,Águas da Prata,350040,35142,Mantiqueira,3
SP,Águas de Lindóia,350050,35074,Circuito das Águas,5
SP,Águas de Santa Bárbara,350055,35061,Vale do Jurumirim,3
SP,Águas de São Pedro,350060,35103,Piracicaba,5
SP,Agudos,350070,35062,Bauru,5
SP,Alambari,350075,35161,Itapetininga,3
SP,Alfredo Marcondes,350080,35112,Alta Sorocabana,5
SP,Altair,350090,35051,Norte - Barretos,5
SP,Altinópolis,350100,35133,Vale das Cachoeiras,3
SP,Alto Alegre,350110,35023,Consórcios do DRS II,3
SP,Alumínio,350115,35163,Sorocaba,5
SP,Álvares Florence,350120,35157,Votuporanga,3
SP,Álvares Machado,350130,35112,Alta Sorocabana,5
SP,Álvaro de Carvalho,350140,35093,Marília,5
SP,Alvinlândia,350150,35093,Marília,5
SP,Americana,350160,35072,Região Metropolitana de Campinas,5
SP,Américo Brasiliense,350170,35031,Central do DRS III,5
SP,Américo de Campos,350180,35157,Votuporanga,3
SP,Amparo,350190,35074,Circuito das Águas,5
SP,Analândia,350200,35104,Rio Claro,5
SP,Andradina,350210,35022,Lagos do DRS II,3
SP,Angatuba,350220,35161,Itapetininga,3
SP,Anhembi,350230,35063,Polo Cuesta,5
SP,Anhumas,350240,35112,Alta Sorocabana,5
SP,Aparecida,350250,35172,Circuito da Fé e Vale Histórico,4
SP,Aparecida d'Oeste,350260,35153,Jales,3
SP,Apiaí,350270,35162,Itapeva,2
SP,Araçariguama,350275,35163,Sorocaba,5
SP,Araçatuba,350280,35021,Central do DRS II,5
SP,Araçoiaba da Serra,350290,35163,Sorocaba,5
SP,Aramina,350300,35083,Alta Mogiana,3
SP,Arandu,350310,35061,Vale do Jurumirim,3
SP,Arapeí,350315,35172,Circuito da Fé e Vale Histórico,4
SP,Araraquara,350320,35031,Central do DRS III,5
SP,Araras,350330,35101,Araras,5
SP,Arco-Íris,350335,35095,Tupã,3
SP,Arealva,350340,35062,Bauru,5
SP,Areias,350350,35172,Circuito da Fé e Vale Histórico,4
SP,Areiópolis,350360,35063,Polo Cuesta,5
SP,Ariranha,350370,35151,Catanduva,3
SP,Artur Nogueira,350380,35072,Região Metropolitana de Campinas,5
SP,Arujá,350390,35011,Alto do Tietê,4
SP,Aspásia,350395,35153,Jales,3
SP,Assis,350400,35092,Assis,4
SP,Atibaia,350410,35071,Bragança,5
SP,Auriflama,350420,35021,Central do DRS II,5
SP,Avaí,350430,35062,Bauru,5
SP,Avanhandava,350440,35023,Consórcios do DRS II,3
SP,Avaré,350450,35061,Vale do Jurumirim,3
SP,Bady Bassitt,350460,35155,São José do Rio Preto,5
SP,Balbinos,350470,35062,Bauru,5
SP,Bálsamo,350480,35155,São José do Rio Preto,5
SP,Bananal,350490,35172,Circuito da Fé e Vale Histórico,4
SP,Barão de Antonina,350500,35061,Vale do Jurumirim,3
SP,Barbosa,350510,35023,Consórcios do DRS II,3
SP,Bariri,350520,35064,Jaú,3
SP,Barra Bonita,350530,35064,Jaú,3
SP,Barra do Chapéu,350535,35162,Itapeva,2
SP,Barra do Turvo,350540,35121,Vale do Ribeira,2
SP,Barretos,350550,35051,Norte - Barretos,5
SP,Barrinha,350560,35131,Horizonte Verde,3
SP,Barueri,350570,35014,Rota dos Bandeirantes,5
SP,Bastos,350580,35095,Tupã,3
SP,Batatais,350590,35133,Vale das Cachoeiras,3
SP,Bauru,350600,35062,Bauru,5
SP,Bebedouro,350610,35052,Sul - Barretos,3
SP,Bento de Abreu,350620,35021,Central do DRS II,5
SP,Bernardino de Campos,350630,35094,Ourinhos,3
SP,Bertioga,350635,35041,Baixada Santista,4
SP,Bilac,350640,35021,Central do DRS II,5
SP,Birigui,350650,35023,Consórcios do DRS II,3
SP,Biritiba-Mirim,350660,35011,Alto do Tietê,4
SP,Boa Esperança do Sul,350670,35031,Central do DRS III,5
SP,Bocaina,350680,35064,Jaú,3
SP,Bofete,350690,35063,Polo Cuesta,5
SP,Boituva,350700,35163,Sorocaba,5
SP,Bom Jesus dos Perdões,350710,35071,Bragança,5
SP,Bom Sucesso de Itararé,350715,35162,Itapeva,2
SP,Borá,350720,35092,Assis,4
SP,Boracéia,350730,35064,Jaú,3
SP,Borborema,350740,35032,Centro Oeste do DRS III,3
SP,Borebi,350745,35062,Bauru,5
SP,Botucatu,350750,35063,Polo Cuesta,5
SP,Bragança Paulista,350760,35071,Bragança,5
SP,Braúna,350770,35023,Consórcios do DRS II,3
SP,Brejo Alegre,350775,35023,Consórcios do DRS II,3
SP,Brodowski,350780,35133,Vale das Cachoeiras,3
SP,Brotas,350790,35064,Jaú,3
SP,Buri,350800,35162,Itapeva,2
SP,Buritama,350810,35023,Consórcios do DRS II,3
SP,Buritizal,350820,35083,Alta Mogiana,3
SP,Cabrália Paulista,350830,35062,Bauru,5
SP,Cabreúva,350840,35073,Jundiaí,5
SP,Caçapava,350850,35171,Alto Vale do Paraíba,5
SP,Cachoeira Paulista,350860,35172,Circuito da Fé e Vale Histórico,4
SP,Caconde,350870,35143,Rio Pardo,3
SP,Cafelândia,350880,35065,Lins,5
SP,Caiabu,350890,35112,Alta Sorocabana,5
SP,Caieiras,350900,35012,Franco da Rocha,3
SP,Caiuá,350910,35114,Extremo Oeste Paulista,2
SP,Cajamar,350920,35012,Franco da Rocha,3
SP,Cajati,350925,35121,Vale do Ribeira,2
SP,Cajobi,350930,35051,Norte - Barretos,5
SP,Cajuru,350940,35133,Vale das Cachoeiras,3
SP,Campina do Monte Alegre,350945,35161,Itapetininga,3
SP,Campinas,350950,35072,Região Metropolitana de Campinas,5
SP,Campo Limpo Paulista,350960,35073,Jundiaí,5
SP,Campos do Jordão,350970,35174,Vale do Paraíba/Região Serrana,5
SP,Campos Novos Paulista,350980,35093,Marília,5
SP,Cananéia,350990,35121,Vale do Ribeira,2
SP,Canas,350995,35172,Circuito da Fé e Vale Histórico,4
SP,Cândido Mota,351000,35092,Assis,4
SP,Cândido Rodrigues,351010,35033,Norte do DRS III,3
SP,Canitar,351015,35094,Ourinhos,3
SP,Capão Bonito,351020,35161,Itapetininga,3
SP,Capela do Alto,351030,35163,Sorocaba,5
SP,Capivari,351040,35103,Piracicaba,5
SP,Caraguatatuba,351050,35173,Litoral Norte,4
SP,Carapicuíba,351060,35014,Rota dos Bandeirantes,5
SP,Cardoso,351070,35157,Votuporanga,3
SP,Casa Branca,351080,35143,Rio Pardo,3
SP,Cássia dos Coqueiros,351090,35133,Vale das Cachoeiras,3
SP,Castilho,351100,35022,Lagos do DRS II,3
SP,Catanduva,351110,35151,Catanduva,3
SP,Catiguá,351120,35151,Catanduva,3
SP,Cedral,351130,35155,São José do Rio Preto,5
SP,Cerqueira César,351140,35061,Vale do Jurumirim,3
SP,Cerquilho,351150,35161,Itapetininga,3
SP,Cesário Lange,351160,35161,Itapetininga,3
SP,Charqueada,351170,35103,Piracicaba,5
SP,Chavantes,355720,35094,Ourinhos,3
SP,Clementina,351190,35023,Consórcios do DRS II,3
SP,Colina,351200,35051,Norte - Barretos,5
SP,Colômbia,351210,35051,Norte - Barretos,5
SP,Conchal,351220,35101,Araras,5
SP,Conchas,351230,35063,Polo Cuesta,5
SP,Cordeirópolis,351240,35102,Limeira,5
SP,Coroados,351250,35023,Consórcios do DRS II,3
SP,Coronel Macedo,351260,35061,Vale do Jurumirim,3
SP,Corumbataí,351270,35104,Rio Claro,5
SP,Cosmópolis,351280,35072,Região Metropolitana de Campinas,5
SP,Cosmorama,351290,35157,Votuporanga,3
SP,Cotia,351300,35013,Mananciais,4
SP,Cravinhos,351310,35132,Aquífero Guarani,5
SP,Cristais Paulista,351320,35081,Três Colinas,5
SP,Cruzália,351330,35092,Assis,4
SP,Cruzeiro,351340,35172,Circuito da Fé e Vale Histórico,4
SP,Cubatão,351350,35041,Baixada Santista,4
SP,Cunha,351360,35172,Circuito da Fé e Vale Histórico,4
SP,Descalvado,351370,35034,Coração do DRS III,5
SP,Diadema,351380,35015,Grande ABC,5
SP,Dirce Reis,351385,35153,Jales,3
SP,Divinolândia,351390,35143,Rio Pardo,3
SP,Dobrada,351400,35033,Norte do DRS III,3
SP,Dois Córregos,351410,35064,Jaú,3
SP,Dolcinópolis,351420,35153,Jales,3
SP,Dourado,351430,35034,Coração do DRS III,5
SP,Dracena,351440,35111,Alta Paulista,3
SP,Duartina,351450,35062,Bauru,5
SP,Dumont,351460,35131,Horizonte Verde,3
SP,Echaporã,351470,35093,Marília,5
SP,Eldorado,351480,35121,Vale do Ribeira,2
SP,Elias Fausto,351490,35103,Piracicaba,5
SP,Elisiário,351492,35151,Catanduva,3
SP,Embaúba,351495,35151,Catanduva,3
SP,Embu das Artes,351500,35013,Mananciais,4
SP,Embu-Guaçu,351510,35013,Mananciais,4
SP,Emilianópolis,351512,35112,Alta Sorocabana,5
SP,Engenheiro Coelho,351515,35102,Limeira,5
SP,Espírito Santo do Pinhal,351518,35142,Mantiqueira,3
SP,Espírito Santo do Turvo,351519,35094,Ourinhos,3
SP,Estiva Gerbi,355730,35141,Baixa Mogiana,5
SP,Estrela d'Oeste,351520,35154,Fernandópolis,5
SP,Estrela do Norte,351530,35112,Alta Sorocabana,5
SP,Euclides da Cunha Paulista,351535,35115,Pontal do Paranapanema,3
SP,Fartura,351540,35061,Vale do Jurumirim,3
SP,Fernandópolis,351550,35154,Fernandópolis,5
SP,Fernando Prestes,351560,35151,Catanduva,3
SP,Fernão,351565,35093,Marília,5
SP,Ferraz de Vasconcelos,351570,35011,Alto do Tietê,4
SP,Flora Rica,351580,35111,Alta Paulista,3
SP,Floreal,351590,35157,Votuporanga,3
SP,Flórida Paulista,351600,35091,Adamantina,3
SP,Florínia,351610,35092,Assis,4
SP,Franca,351620,35081,Três Colinas,5
SP,Francisco Morato,351630,35012,Franco da Rocha,3
SP,Franco da Rocha,351640,35012,Franco da Rocha,3
SP,Gabriel Monteiro,351650,35023,Consórcios do DRS II,3
SP,Gália,351660,35093,Marília,5
SP,Garça,351670,35093,Marília,5
SP,Gastão Vidigal,351680,35157,Votuporanga,3
SP,Gavião Peixoto,351685,35031,Central do DRS III,5
SP,General Salgado,351690,35157,Votuporanga,3
SP,Getulina,351700,35065,Lins,5
SP,Glicério,351710,35023,Consórcios do DRS II,3
SP,Guaiçara,351720,35065,Lins,5
SP,Guaimbê,351730,35093,Marília,5
SP,Guaíra,351740,35051,Norte - Barretos,5
SP,Guapiaçu,351750,35155,São José do Rio Preto,5
SP,Guapiara,351760,35162,Itapeva,2
SP,Guará,351770,35083,Alta Mogiana,3
SP,Guaraçaí,351780,35022,Lagos do DRS II,3
SP,Guaraci,351790,35051,Norte - Barretos,5
SP,Guarani d'Oeste,351800,35154,Fernandópolis,5
SP,Guarantã,351810,35093,Marília,5
SP,Guararapes,351820,35021,Central do DRS II,5
SP,Guararema,351830,35011,Alto do Tietê,4
SP,Guaratinguetá,351840,35172,Circuito da Fé e Vale Histórico,4
SP,Guareí,351850,35161,Itapetininga,3
SP,Guariba,351860,35131,Horizonte Verde,3
SP,Guarujá,351870,35041,Baixada Santista,4
SP,Guarulhos,351880,35011,Alto do Tietê,4
SP,Guatapará,351885,35132,Aquífero Guarani,5
SP,Guzolândia,351890,35021,Central do DRS II,5
SP,Herculândia,351900,35095,Tupã,3
SP,Holambra,351905,35072,Região Metropolitana de Campinas,5
SP,Hortolândia,351907,35072,Região Metropolitana de Campinas,5
SP,Iacanga,351910,35062,Bauru,5
SP,Iacri,351920,35095,Tupã,3
SP,Iaras,351925,35061,Vale do Jurumirim,3
SP,Ibaté,351930,35034,Coração do DRS III,5
SP,Ibirá,351940,35155,São José do Rio Preto,5
SP,Ibirarema,351950,35094,Ourinhos,3
SP,Ibitinga,351960,35032,Centro Oeste do DRS III,3
SP,Ibiúna,351970,35163,Sorocaba,5
SP,Icém,351980,35155,São José do Rio Preto,5
SP,Iepê,351990,35113,Alto Capivari,2
SP,Igaraçu do Tietê,352000,35064,Jaú,3
SP,Igarapava,352010,35083,Alta Mogiana,3
SP,Igaratá,352020,35171,Alto Vale do Paraíba,5
SP,Iguape,352030,35121,Vale do Ribeira,2
SP,Ilhabela,352040,35173,Litoral Norte,4
SP,Ilha Comprida,352042,35121,Vale do Ribeira,2
SP,Ilha Solteira,352044,35022,Lagos do DRS II,3
SP,Indaiatuba,352050,35072,Região Metropolitana de Campinas,5
SP,Indiana,352060,35112,Alta Sorocabana,5
SP,Indiaporã,352070,35154,Fernandópolis,5
SP,Inúbia Paulista,352080,35091,Adamantina,3
SP,Ipaussu,352090,35094,Ourinhos,3
SP,Iperó,352100,35163,Sorocaba,5
SP,Ipeúna,352110,35104,Rio Claro,5
SP,Ipiguá,352115,35155,São José do Rio Preto,5
SP,Iporanga,352120,35121,Vale do Ribeira,2
SP,Ipuã,352130,35082,Alta Anhanguera,4
SP,Iracemápolis,352140,35102,Limeira,5
SP,Irapuã,352150,35151,Catanduva,3
SP,Irapuru,352160,35111,Alta Paulista,3
SP,Itaberá,352170,35162,Itapeva,2
SP,Itaí,352180,35061,Vale do Jurumirim,3
SP,Itajobi,352190,35151,Catanduva,3
SP,Itaju,352200,35064,Jaú,3
SP,Itanhaém,352210,35041,Baixada Santista,4
SP,Itaóca,352215,35162,Itapeva,2
SP,Itapecerica da Serra,352220,35013,Mananciais,4
SP,Itapetininga,352230,35161,Itapetininga,3
SP,Itapeva,352240,35162,Itapeva,2
SP,Itapevi,352250,35014,Rota dos Bandeirantes,5
SP,Itapira,352260,35141,Baixa Mogiana,5
SP,Itapirapuã Paulista,352265,35162,Itapeva,2
SP,Itápolis,352270,35032,Centro Oeste do DRS III,3
SP,Itaporanga,352280,35061,Vale do Jurumirim,3
SP,Itapuí,352290,35064,Jaú,3
SP,Itapura,352300,35022,Lagos do DRS II,3
SP,Itaquaquecetuba,352310,35011,Alto do Tietê,4
SP,Itararé,352320,35162,Itapeva,2
SP,Itariri,352330,35121,Vale do Ribeira,2
SP,Itatiba,352340,35072,Região Metropolitana de Campinas,5
SP,Itatinga,352350,35063,Polo Cuesta,5
SP,Itirapina,352360,35104,Rio Claro,5
SP,Itirapuã,352370,35081,Três Colinas,5
SP,Itobi,352380,35143,Rio Pardo,3
SP,Itu,352390,35163,Sorocaba,5
SP,Itupeva,352400,35073,Jundiaí,5
SP,Ituverava,352410,35083,Alta Mogiana,3
SP,Jaborandi,352420,35051,Norte - Barretos,5
SP,Jaboticabal,352430,35131,Horizonte Verde,3
SP,Jacareí,352440,35171,Alto Vale do Paraíba,5
SP,Jaci,352450,35156,José Bonifácio,3
SP,Jacupiranga,352460,35121,Vale do Ribeira,2
SP,Jaguariúna,352470,35072,Região Metropolitana de Campinas,5
SP,Jales,352480,35153,Jales,3
SP,Jambeiro,352490,35171,Alto Vale do Paraíba,5
SP,Jandira,352500,35014,Rota dos Bandeirantes,5
SP,Jardinópolis,352510,35132,Aquífero Guarani,5
SP,Jarinu,352520,35073,Jundiaí,5
SP,Jaú,352530,35064,Jaú,3
SP,Jeriquara,352540,35081,Três Colinas,5
SP,Joanópolis,352550,35071,Bragança,5
SP,João Ramalho,352560,35113,Alto Capivari,2
SP,José Bonifácio,352570,35156,José Bonifácio,3
SP,Júlio Mesquita,352580,35093,Marília,5
SP,Jumirim,352585,35163,Sorocaba,5
SP,Jundiaí,352590,35073,Jundiaí,5
SP,Junqueirópolis,352600,35111,Alta Paulista,3
SP,Juquiá,352610,35121,Vale do Ribeira,2
SP,Juquitiba,352620,35013,Mananciais,4
SP,Lagoinha,352630,35174,Vale do Paraíba/Região Serrana,5
SP,Laranjal Paulista,352640,35063,Polo Cuesta,5
SP,Lavínia,352650,35022,Lagos do DRS II,3
SP,Lavrinhas,352660,35172,Circuito da Fé e Vale Histórico,4
SP,Leme,352670,35101,Araras,5
SP,Lençóis Paulista,352680,35062,Bauru,5
SP,Limeira,352690,35102,Limeira,5
SP,Lindóia,352700,35074,Circuito das Águas,5
SP,Lins,352710,35065,Lins,5
SP,Lorena,352720,35172,Circuito da Fé e Vale Histórico,4
SP,Lourdes,352725,35023,Consórcios do DRS II,3
SP,Louveira,352730,35073,Jundiaí,5
SP,Lucélia,352740,35091,Adamantina,3
SP,Lucianópolis,352750,35062,Bauru,5
SP,Luís Antônio,352760,35132,Aquífero Guarani,5
SP,Luiziânia,352770,35023,Consórcios do DRS II,3
SP,Lupércio,352780,35093,Marília,5
SP,Lutécia,352790,35092,Assis,4
SP,Macatuba,352800,35062,Bauru,5
SP,Macaubal,352810,35157,Votuporanga,3
SP,Macedônia,352820,35154,Fernandópolis,5
SP,Magda,352830,35157,Votuporanga,3
SP,Mairinque,352840,35163,Sorocaba,5
SP,Mairiporã,352850,35012,Franco da Rocha,3
SP,Manduri,352860,35061,Vale do Jurumirim,3
SP,Marabá Paulista,352870,35114,Extremo Oeste Paulista,2
SP,Maracaí,352880,35092,Assis,4
SP,Marapoama,352885,35151,Catanduva,3
SP,Mariápolis,352890,35091,Adamantina,3
SP,Marília,352900,35093,Marília,5
SP,Marinópolis,352910,35153,Jales,3
SP,Martinópolis,352920,35112,Alta Sorocabana,5
SP,Matão,352930,35033,Norte do DRS III,3
SP,Mauá,352940,35015,Grande ABC,5
SP,Mendonça,352950,35156,José Bonifácio,3
SP,Meridiano,352960,35154,Fernandópolis,5
SP,Mesópolis,352965,35153,Jales,3
SP,Miguelópolis,352970,35083,Alta Mogiana,3
SP,Mineiros do Tietê,352980,35064,Jaú,3
SP,Miracatu,352990,35121,Vale do Ribeira,2
SP,Mira Estrela,353000,35154,Fernandópolis,5
SP,Mirandópolis,353010,35022,Lagos do DRS II,3
SP,Mirante do Paranapanema,353020,35115,Pontal do Paranapanema,3
SP,Mirassol,353030,35155,São José do Rio Preto,5
SP,Mirassolândia,353040,35155,São José do Rio Preto,5
SP,Mococa,353050,35143,Rio Pardo,3
SP,Mogi das Cruzes,353060,35011,Alto do Tietê,4
SP,Mogi Guaçu,353070,35141,Baixa Mogiana,5
SP,Mogi Mirim,353080,35141,Baixa Mogiana,5
SP,Mombuca,353090,35103,Piracicaba,5
SP,Monções,353100,35157,Votuporanga,3
SP,Mongaguá,353110,35041,Baixada Santista,4
SP,Monte Alegre do Sul,353120,35074,Circuito das Águas,5
SP,Monte Alto,353130,35131,Horizonte Verde,3
SP,Monte Aprazível,353140,35156,José Bonifácio,3
SP,Monte Azul Paulista,353150,35052,Sul - Barretos,3
SP,Monte Castelo,353160,35111,Alta Paulista,3
SP,Monteiro Lobato,353170,35171,Alto Vale do Paraíba,5
SP,Monte Mor,353180,35072,Região Metropolitana de Campinas,5
SP,Morro Agudo,353190,35082,Alta Anhanguera,4
SP,Morungaba,353200,35072,Região Metropolitana de Campinas,5
SP,Motuca,353205,35031,Central do DRS III,5
SP,Murutinga do Sul,353210,35022,Lagos do DRS II,3
SP,Nantes,353215,35113,Alto Capivari,2
SP,Narandiba,353220,35112,Alta Sorocabana,5
SP,Natividade da Serra,353230,35174,Vale do Paraíba/Região Serrana,5
SP,Nazaré Paulista,353240,35071,Bragança,5
SP,Neves Paulista,353250,35155,São José do Rio Preto,5
SP,Nhandeara,353260,35157,Votuporanga,3
SP,Nipoã,353270,35156,José Bonifácio,3
SP,Nova Aliança,353280,35155,São José do Rio Preto,5
SP,Nova Campina,353282,35162,Itapeva,2
SP,Nova Canaã Paulista,353284,35152,Santa Fé do Sul,3
SP,Nova Castilho,353286,35021,Central do DRS II,5
SP,Nova Europa,353290,35032,Centro Oeste do DRS III,3
SP,Nova Granada,353300,35155,São José do Rio Preto,5
SP,Nova Guataporanga,353310,35111,Alta Paulista,3
SP,Nova Independência,353320,35022,Lagos do DRS II,3
SP,Novais,353325,35151,Catanduva,3
SP,Nova Luzitânia,353330,35021,Central do DRS II,5
SP,Nova Odessa,353340,35072,Região Metropolitana de Campinas,5
SP,Novo Horizonte,353350,35151,Catanduva,3
SP,Nuporanga,353360,35082,Alta Anhanguera,4
SP,Ocauçu,353370,35093,Marília,5
SP,Óleo,353380,35094,Ourinhos,3
SP,Olímpia,353390,35051,Norte - Barretos,5
SP,Onda Verde,353400,35155,São José do Rio Preto,5
SP,Oriente,353410,35093,Marília,5
SP,Orindiúva,353420,35155,São José do Rio Preto,5
SP,Orlândia,353430,35082,Alta Anhanguera,4
SP,Osasco,353440,35014,Rota dos Bandeirantes,5
SP,Oscar Bressane,353450,35093,Marília,5
SP,Osvaldo Cruz,353460,35091,Adamantina,3
SP,Ourinhos,353470,35094,Ourinhos,3
SP,Ouroeste,353475,35154,Fernandópolis,5
SP,Ouro Verde,353480,35111,Alta Paulista,3
SP,Pacaembu,353490,35091,Adamantina,3
SP,Palestina,353500,35155,São José do Rio Preto,5
SP,Palmares Paulista,353510,35151,Catanduva,3
SP,Palmeira d'Oeste,353520,35153,Jales,3
SP,Palmital,353530,35092,Assis,4
SP,Panorama,353540,35111,Alta Paulista,3
SP,Paraguaçu Paulista,353550,35092,Assis,4
SP,Paraibuna,353560,35171,Alto Vale do Paraíba,5
SP,Paraíso,353570,35151,Catanduva,3
SP,Paranapanema,353580,35061,Vale do Jurumirim,3
SP,Paranapuã,353590,35153,Jales,3
SP,Parapuã,353600,35095,Tupã,3
SP,Pardinho,353610,35063,Polo Cuesta,5
SP,Pariquera-Açu,353620,35121,Vale do Ribeira,2
SP,Parisi,353625,35157,Votuporanga,3
SP,Patrocínio Paulista,353630,35081,Três Colinas,5
SP,Paulicéia,353640,35111,Alta Paulista,3
SP,Paulínia,353650,35072,Região Metropolitana de Campinas,5
SP,Paulistânia,353657,35062,Bauru,5
SP,Paulo de Faria,353660,35155,São José do Rio Preto,5
SP,Pederneiras,353670,35062,Bauru,5
SP,Pedra Bela,353680,35071,Bragança,5
SP,Pedranópolis,353690,35154,Fernandópolis,5
SP,Pedregulho,353700,35081,Três Colinas,5
SP,Pedreira,353710,35072,Região Metropolitana de Campinas,5
SP,Pedrinhas Paulista,353715,35092,Assis,4
SP,Pedro de Toledo,353720,35121,Vale do Ribeira,2
SP,Penápolis,353730,35023,Consórcios do DRS II,3
SP,Pereira Barreto,353740,35022,Lagos do DRS II,3
SP,Pereiras,353750,35063,Polo Cuesta,5
SP,Peruíbe,353760,35041,Baixada Santista,4
SP,Piacatu,353770,35023,Consórcios do DRS II,3
SP,Piedade,353780,35163,Sorocaba,5
SP,Pilar do Sul,353790,35163,Sorocaba,5
SP,Pindamonhangaba,353800,35174,Vale do Paraíba/Região Serrana,5
SP,Pindorama,353810,35151,Catanduva,3
SP,Pinhalzinho,353820,35071,Bragança,5
SP,Piquerobi,353830,35114,Extremo Oeste Paulista,2
SP,Piquete,353850,35172,Circuito da Fé e Vale Histórico,4
SP,Piracaia,353860,35071,Bragança,5
SP,Piracicaba,353870,35103,Piracicaba,5
SP,Piraju,353880,35061,Vale do Jurumirim,3
SP,Pirajuí,353890,35062,Bauru,5
SP,Pirangi,353900,35151,Catanduva,3
SP,Pirapora do Bom Jesus,353910,35014,Rota dos Bandeirantes,5
SP,Pirapozinho,353920,35112,Alta Sorocabana,5
SP,Pirassununga,353930,35101,Araras,5
SP,Piratininga,353940,35062,Bauru,5
SP,Pitangueiras,353950,35131,Horizonte Verde,3
SP,Planalto,353960,35156,José Bonifácio,3
SP,Platina,353970,35092,Assis,4
SP,Poá,353980,35011,Alto do Tietê,4
SP,Poloni,353990,35156,José Bonifácio,3
SP,Pompéia,354000,35093,Marília,5
SP,Pongaí,354010,35065,Lins,5
SP,Pontal,354020,35131,Horizonte Verde,3
SP,Pontalinda,354025,35153,Jales,3
SP,Pontes Gestal,354030,35157,Votuporanga,3
