database,variavel,type,label,records
sinasc,nasc_codigo_adotado,group,130395,1490
sinasc,nasc_codigo_adotado,group,130400,1394
sinasc,nasc_codigo_adotado,group,130406,17772
sinasc,nasc_codigo_adotado,group,130410,3899
sinasc,nasc_codigo_adotado,group,130420,18749
sinasc,nasc_codigo_adotado,group,130423,3610
sinasc,nasc_codigo_adotado,group,130426,2904
sinasc,nasc_codigo_adotado,group,130430,2997
sinasc,nasc_codigo_adotado,group,130440,2326
sinasc,nasc_codigo_adotado,group,140002,1687
sinasc,nasc_codigo_adotado,group,140005,3774
sinasc,nasc_codigo_adotado,group,140010,95356
sinasc,nasc_codigo_adotado,group,140015,986
sinasc,nasc_codigo_adotado,group,140017,261
sinasc,nasc_codigo_adotado,group,140020,1333
sinasc,nasc_codigo_adotado,group,140023,197
sinasc,nasc_codigo_adotado,group,140028,394
sinasc,nasc_codigo_adotado,group,140030,395
sinasc,nasc_codigo_adotado,group,140040,1887
sinasc,nasc_codigo_adotado,group,140045,1428
sinasc,nasc_codigo_adotado,group,140047,4298
sinasc,nasc_codigo_adotado,group,140050,211
sinasc,nasc_codigo_adotado,group,140060,80
sinasc,nasc_codigo_adotado,group,140070,2389
sinasc,nasc_codigo_adotado,group,150010,22480
sinasc,nasc_codigo_adotado,group,150013,856
sinasc,nasc_codigo_adotado,group,150020,5195
sinasc,nasc_codigo_adotado,group,150030,2898
sinasc,nasc_codigo_adotado,group,150034,1124
sinasc,nasc_codigo_adotado,group,150040,11869
sinasc,nasc_codigo_adotado,group,150050,6408
sinasc,nasc_codigo_adotado,group,150060,29643
sinasc,nasc_codigo_adotado,group,150070,6779
sinasc,nasc_codigo_adotado,group,150080,62545
sinasc,nasc_codigo_adotado,group,150085,4705
sinasc,nasc_codigo_adotado,group,150090,3709
sinasc,nasc_codigo_adotado,group,150095,2919
sinasc,nasc_codigo_adotado,group,150100,988
sinasc,nasc_codigo_adotado,group,150110,4010
sinasc,nasc_codigo_adotado,group,150120,5054
sinasc,nasc_codigo_adotado,group,150125,52
sinasc,nasc_codigo_adotado,group,150130,17698
sinasc,nasc_codigo_adotado,group,150140,303520
sinasc,nasc_codigo_adotado,group,150145,895
sinasc,nasc_codigo_adotado,group,150150,1264
sinasc,nasc_codigo_adotado,group,150157,1826
sinasc,nasc_codigo_adotado,group,150160,17
sinasc,nasc_codigo_adotado,group,150170,36624
sinasc,nasc_codigo_adotado,group,150172,2163
sinasc,nasc_codigo_adotado,group,150175,613
sinasc,nasc_codigo_adotado,group,150178,2662
sinasc,nasc_codigo_adotado,group,150180,26997
sinasc,nasc_codigo_adotado,group,150190,2528
sinasc,nasc_codigo_adotado,group,150195,512
sinasc,nasc_codigo_adotado,group,150200,2373
sinasc,nasc_codigo_adotado,group,150210,26898
sinasc,nasc_codigo_adotado,group,150215,9798
sinasc,nasc_codigo_adotado,group,150220,23170
sinasc,nasc_codigo_adotado,group,150230,11463
sinasc,nasc_codigo_adotado,group,150240,55811
sinasc,nasc_codigo_adotado,group,150250,1382
sinasc,nasc_codigo_adotado,group,150260,260
sinasc,nasc_codigo_adotado,group,150270,8345
sinasc,nasc_codigo_adotado,group,150275,3906
sinasc,nasc_codigo_adotado,group,150276,695
sinasc,nasc_codigo_adotado,group,150277,2122
sinasc,nasc_codigo_adotado,group,150280,5483
sinasc,nasc_codigo_adotado,group,150285,863
sinasc,nasc_codigo_adotado,group,150290,1385
sinasc,nasc_codigo_adotado,group,150293,6207
sinasc,nasc_codigo_adotado,group,150295,3461
sinasc,nasc_codigo_adotado,group,150300,1310
sinasc,nasc_codigo_adotado,group,150304,2643
sinasc,nasc_codigo_adotado,group,150307,939
sinasc,nasc_codigo_adotado,group,150309,5863
sinasc,nasc_codigo_adotado,group,150310,5472
sinasc,nasc_codigo_adotado,group,150320,1518
sinasc,nasc_codigo_adotado,group,150330,9796
sinasc,nasc_codigo_adotado,group,150340,53
sinasc,nasc_codigo_adotado,group,150345,4071
sinasc,nasc_codigo_adotado,group,150350,824
sinasc,nasc_codigo_adotado,group,150360,22320
sinasc,nasc_codigo_adotado,group,150370,7258
sinasc,nasc_codigo_adotado,group,150375,5260
sinasc,nasc_codigo_adotado,group,150380,8729
sinasc,nasc_codigo_adotado,group,150390,10152
sinasc,nasc_codigo_adotado,group,150400,2372
sinasc,nasc_codigo_adotado,group,150405,5461
sinasc,nasc_codigo_adotado,group,150410,55
sinasc,nasc_codigo_adotado,group,150420,56149
sinasc,nasc_codigo_adotado,group,150430,1558
sinasc,nasc_codigo_adotado,group,150440,764
sinasc,nasc_codigo_adotado,group,150442,24444
sinasc,nasc_codigo_adotado,group,150445,3965
sinasc,nasc_codigo_adotado,group,150450,4219
sinasc,nasc_codigo_adotado,group,150460,5262
sinasc,nasc_codigo_adotado,group,150470,7743
sinasc,nasc_codigo_adotado,group,150475,18
sinasc,nasc_codigo_adotado,group,150480,11482
sinasc,nasc_codigo_adotado,group,150490,4952
sinasc,nasc_codigo_adotado,group,150495,2669
sinasc,nasc_codigo_adotado,group,150497,268
sinasc,nasc_codigo_adotado,group,150500,27
sinasc,nasc_codigo_adotado,group,150503,6062
sinasc,nasc_codigo_adotado,group,150506,13393
sinasc,nasc_codigo_adotado,group,150510,10531
sinasc,nasc_codigo_adotado,group,150520,5506
sinasc,nasc_codigo_adotado,group,150530,14209
sinasc,nasc_codigo_adotado,group,150540,1804
sinasc,nasc_codigo_adotado,group,150543,5964
sinasc,nasc_codigo_adotado,group,150548,5007
sinasc,nasc_codigo_adotado,group,150549,641
sinasc,nasc_codigo_adotado,group,150550,20188
sinasc,nasc_codigo_adotado,group,150553,48715
sinasc,nasc_codigo_adotado,group,150555,1035
sinasc,nasc_codigo_adotado,group,150560,19
sinasc,nasc_codigo_adotado,group,150563,192
sinasc,nasc_codigo_adotado,group,150565,2124
sinasc,nasc_codigo_adotado,group,150570,1246
sinasc,nasc_codigo_adotado,group,150580,13083
sinasc,nasc_codigo_adotado,group,150590,6561
sinasc,nasc_codigo_adotado,group,150600,5246
sinasc,nasc_codigo_adotado,group,150610,550
sinasc,nasc_codigo_adotado,group,150611,116
sinasc,nasc_codigo_adotado,group,150613,21867
sinasc,nasc_codigo_adotado,group,150616,2672
sinasc,nasc_codigo_adotado,group,150618,7077
sinasc,nasc_codigo_adotado,group,150619,3690
sinasc,nasc_codigo_adotado,group,150620,8958
sinasc,nasc_codigo_adotado,group,150630,3246
sinasc,nasc_codigo_adotado,group,150635,34
sinasc,nasc_codigo_adotado,group,150640,581
sinasc,nasc_codigo_adotado,group,150650,2980
sinasc,nasc_codigo_adotado,group,150655,310
sinasc,nasc_codigo_adotado,group,150658,580
sinasc,nasc_codigo_adotado,group,150660,2516
sinasc,nasc_codigo_adotado,group,150670,5492
sinasc,nasc_codigo_adotado,group,150680,71640
sinasc,nasc_codigo_adotado,group,150690,71
sinasc,nasc_codigo_adotado,group,150700,3050
sinasc,nasc_codigo_adotado,group,150710,261
sinasc,nasc_codigo_adotado,group,150715,2183
sinasc,nasc_codigo_adotado,group,150720,1344
sinasc,nasc_codigo_adotado,group,150730,8518
sinasc,nasc_codigo_adotado,group,150740,12
sinasc,nasc_codigo_adotado,group,150745,4707
sinasc,nasc_codigo_adotado,group,150746,74
sinasc,nasc_codigo_adotado,group,150747,755
sinasc,nasc_codigo_adotado,group,150750,629
sinasc,nasc_codigo_adotado,group,150760,5514
sinasc,nasc_codigo_adotado,group,150770,5479
sinasc,nasc_codigo_adotado,group,150775,428
sinasc,nasc_codigo_adotado,group,150780,1480
sinasc,nasc_codigo_adotado,group,150790,4032
sinasc,nasc_codigo_adotado,group,150795,13911
sinasc,nasc_codigo_adotado,group,150796,56
sinasc,nasc_codigo_adotado,group,150797,2688
sinasc,nasc_codigo_adotado,group,150800,13207
sinasc,nasc_codigo_adotado,group,150803,330
sinasc,nasc_codigo_adotado,group,150805,1589
sinasc,nasc_codigo_adotado,group,150808,7717
sinasc,nasc_codigo_adotado,group,150810,27721
sinasc,nasc_codigo_adotado,group,150812,4006
sinasc,nasc_codigo_adotado,group,150815,7619
sinasc,nasc_codigo_adotado,group,150820,4706
sinasc,nasc_codigo_adotado,group,150830,7991
sinasc,nasc_codigo_adotado,group,150835,2051
sinasc,nasc_codigo_adotado,group,150840,8764
sinasc,nasc_codigo_adotado,group,160005,145
sinasc,nasc_codigo_adotado,group,160010,986
sinasc,nasc_codigo_adotado,group,160015,965
sinasc,nasc_codigo_adotado,group,160020,1372
sinasc,nasc_codigo_adotado,group,160021,308
sinasc,nasc_codigo_adotado,group,160023,389
sinasc,nasc_codigo_adotado,group,160025,224
sinasc,nasc_codigo_adotado,group,160027,11950
sinasc,nasc_codigo_adotado,group,160030,115835
sinasc,nasc_codigo_adotado,group,160040,742
sinasc,nasc_codigo_adotado,group,160050,4832
sinasc,nasc_codigo_adotado,group,160053,1289
sinasc,nasc_codigo_adotado,group,160055,298
sinasc,nasc_codigo_adotado,group,160060,26301
sinasc,nasc_codigo_adotado,group,160070,1522
sinasc,nasc_codigo_adotado,group,160080,316
sinasc,nasc_codigo_adotado,group,170000,4
sinasc,nasc_codigo_adotado,group,170025,16
sinasc,nasc_codigo_adotado,group,170030,5
sinasc,nasc_codigo_adotado,group,170035,8
sinasc,nasc_codigo_adotado,group,170040,21
sinasc,nasc_codigo_adotado,group,170070,94
sinasc,nasc_codigo_adotado,group,170100,206
sinasc,nasc_codigo_adotado,group,170105,3
sinasc,nasc_codigo_adotado,group,170110,23
sinasc,nasc_codigo_adotado,group,170130,13
sinasc,nasc_codigo_adotado,group,170190,321
sinasc,nasc_codigo_adotado,group,170200,706
sinasc,nasc_codigo_adotado,group,170210,60968
sinasc,nasc_codigo_adotado,group,170215,1
sinasc,nasc_codigo_adotado,group,170220,584
sinasc,nasc_codigo_adotado,group,170230,806
sinasc,nasc_codigo_adotado,group,170240,2120
sinasc,nasc_codigo_adotado,group,170255,16374
sinasc,nasc_codigo_adotado,group,170270,21
sinasc,nasc_codigo_adotado,group,170290,63
sinasc,nasc_codigo_adotado,group,170300,8
sinasc,nasc_codigo_adotado,group,170305,1
sinasc,nasc_codigo_adotado,group,170307,34
sinasc,nasc_codigo_adotado,group,170310,16
sinasc,nasc_codigo_adotado,group,170320,4
sinasc,nasc_codigo_adotado,group,170330,2
sinasc,nasc_codigo_adotado,group,170360,1
sinasc,nasc_codigo_adotado,group,170370,19
sinasc,nasc_codigo_adotado,group,170380,21
sinasc,nasc_codigo_adotado,group,170382,2
sinasc,nasc_codigo_adotado,group,170384,163
sinasc,nasc_codigo_adotado,group,170386,2
sinasc,nasc_codigo_adotado,group,170388,3
sinasc,nasc_codigo_adotado,group,170389,1
sinasc,nasc_codigo_adotado,group,170390,29
sinasc,nasc_codigo_adotado,group,170410,11
sinasc,nasc_codigo_adotado,group,170460,3
sinasc,nasc_codigo_adotado,group,170510,12
sinasc,nasc_codigo_adotado,group,170550,4135
sinasc,nasc_codigo_adotado,group,170555,23
sinasc,nasc_codigo_adotado,group,170560,105
sinasc,nasc_codigo_adotado,group,170600,10
sinasc,nasc_codigo_adotado,group,170610,37
sinasc,nasc_codigo_adotado,group,170625,3
sinasc,nasc_codigo_adotado,group,170650,22
sinasc,nasc_codigo_adotado,group,170700,3990
sinasc,nasc_codigo_adotado,group,170710,49
sinasc,nasc_codigo_adotado,group,170720,24
sinasc,nasc_codigo_adotado,group,170730,6
sinasc,nasc_codigo_adotado,group,170740,100
sinasc,nasc_codigo_adotado,group,170755,6
sinasc,nasc_codigo_adotado,group,170765,28
sinasc,nasc_codigo_adotado,group,170770,52
sinasc,nasc_codigo_adotado,group,170820,541
sinasc,nasc_codigo_adotado,group,170830,22
sinasc,nasc_codigo_adotado,group,170900,1093
sinasc,nasc_codigo_adotado,group,170930,6459
sinasc,nasc_codigo_adotado,group,170950,22473
sinasc,nasc_codigo_adotado,group,170980,1
sinasc,nasc_codigo_adotado,group,171050,806
sinasc,nasc_codigo_adotado,group,171070,32
sinasc,nasc_codigo_adotado,group,171090,2
sinasc,nasc_codigo_adotado,group,171110,70
sinasc,nasc_codigo_adotado,group,171150,4
sinasc,nasc_codigo_adotado,group,171180,3
sinasc,nasc_codigo_adotado,group,171190,77
sinasc,nasc_codigo_adotado,group,171195,32
sinasc,nasc_codigo_adotado,group,171200,5
sinasc,nasc_codigo_adotado,group,171215,2
sinasc,nasc_codigo_adotado,group,171240,45
sinasc,nasc_codigo_adotado,group,171245,1
sinasc,nasc_codigo_adotado,group,171250,11
sinasc,nasc_codigo_adotado,group,171270,77
sinasc,nasc_codigo_adotado,group,171280,10
sinasc,nasc_codigo_adotado,group,171320,5145
sinasc,nasc_codigo_adotado,group,171330,12
sinasc,nasc_codigo_adotado,group,171360,23
sinasc,nasc_codigo_adotado,group,171370,9
sinasc,nasc_codigo_adotado,group,171380,1
sinasc,nasc_codigo_adotado,group,171395,7
sinasc,nasc_codigo_adotado,group,171420,272
sinasc,nasc_codigo_adotado,group,171430,14
sinasc,nasc_codigo_adotado,group,171488,31
sinasc,nasc_codigo_adotado,group,171500,7
sinasc,nasc_codigo_adotado,group,171510,33
sinasc,nasc_codigo_adotado,group,171515,1
sinasc,nasc_codigo_adotado,group,171525,3
sinasc,nasc_codigo_adotado,group,171570,6
sinasc,nasc_codigo_adotado,group,171575,106
sinasc,nasc_codigo_adotado,group,171610,13021
sinasc,nasc_codigo_adotado,group,171620,1037
sinasc,nasc_codigo_adotado,group,171630,6
sinasc,nasc_codigo_adotado,group,171650,4482
sinasc,nasc_codigo_adotado,group,171660,492
sinasc,nasc_codigo_adotado,group,171665,3
sinasc,nasc_codigo_adotado,group,171670,310
sinasc,nasc_codigo_adotado,group,171700,43
sinasc,nasc_codigo_adotado,group,171720,9
sinasc,nasc_codigo_adotado,group,171750,55
sinasc,nasc_codigo_adotado,group,171780,38
sinasc,nasc_codigo_adotado,group,171790,75
sinasc,nasc_codigo_adotado,group,171800,5
sinasc,nasc_codigo_adotado,group,171820,15964
sinasc,nasc_codigo_adotado,group,171830,5
sinasc,nasc_codigo_adotado,group,171840,7
sinasc,nasc_codigo_adotado,group,171845,10
sinasc,nasc_codigo_adotado,group,171850,72
sinasc,nasc_codigo_adotado,group,171855,9
sinasc,nasc_codigo_adotado,group,171865,3
sinasc,nasc_codigo_adotado,group,171870,1
sinasc,nasc_codigo_adotado,group,171875,15
sinasc,nasc_codigo_adotado,group,171884,2
sinasc,nasc_codigo_adotado,group,171886,20
sinasc,nasc_codigo_adotado,group,171888,6
sinasc,nasc_codigo_adotado,group,171890,53
sinasc,nasc_codigo_adotado,group,171900,21
sinasc,nasc_codigo_adotado,group,172000,1
sinasc,nasc_codigo_adotado,group,172010,15
sinasc,nasc_codigo_adotado,group,172015,8
sinasc,nasc_codigo_adotado,group,172020,14
sinasc,nasc_codigo_adotado,group,172025,18
sinasc,nasc_codigo_adotado,group,172030,16
sinasc,nasc_codigo_adotado,group,172049,54
sinasc,nasc_codigo_adotado,group,172065,79
sinasc,nasc_codigo_adotado,group,172080,75
sinasc,nasc_codigo_adotado,group,172085,1
sinasc,nasc_codigo_adotado,group,172090,1781
sinasc,nasc_codigo_adotado,group,172093,4
sinasc,nasc_codigo_adotado,group,172097,3
sinasc,nasc_codigo_adotado,group,172100,68755
sinasc,nasc_codigo_adotado,group,172110,36
sinasc,nasc_codigo_adotado,group,172120,4571
sinasc,nasc_codigo_adotado,group,172130,7
sinasc,nasc_codigo_adotado,group,172208,17
sinasc,nasc_codigo_adotado,group,172210,2418
sinasc,nasc_codigo_adotado,group,210005,17942
sinasc,nasc_codigo_adotado,group,210010,150
sinasc,nasc_codigo_adotado,group,210015,147
sinasc,nasc_codigo_adotado,group,210020,1244
sinasc,nasc_codigo_adotado,group,210030,1108
sinasc,nasc_codigo_adotado,group,210040,124
sinasc,nasc_codigo_adotado,group,210043,17102
sinasc,nasc_codigo_adotado,group,210047,4507
sinasc,nasc_codigo_adotado,group,210050,1592
sinasc,nasc_codigo_adotado,group,210055,68
sinasc,nasc_codigo_adotado,group,210060,7449
sinasc,nasc_codigo_adotado,group,210070,2236
sinasc,nasc_codigo_adotado,group,210080,1955
sinasc,nasc_codigo_adotado,group,210083,1795
sinasc,nasc_codigo_adotado,group,210087,473
sinasc,nasc_codigo_adotado,group,210090,2125
sinasc,nasc_codigo_adotado,group,210095,4784
sinasc,nasc_codigo_adotado,group,210100,4423
sinasc,nasc_codigo_adotado,group,210110,927
sinasc,nasc_codigo_adotado,group,210120,24570
sinasc,nasc_codigo_adotado,group,210125,33
sinasc,nasc_codigo_adotado,group,210130,1530
sinasc,nasc_codigo_adotado,group,210135,26
sinasc,nasc_codigo_adotado,group,210140,24853
sinasc,nasc_codigo_adotado,group,210150,242
sinasc,nasc_codigo_adotado,group,210160,19676
sinasc,nasc_codigo_adotado,group,210170,13485
sinasc,nasc_codigo_adotado,group,210173,334
sinasc,nasc_codigo_adotado,group,210177,15
sinasc,nasc_codigo_adotado,group,210180,71
sinasc,nasc_codigo_adotado,group,210190,1731
sinasc,nasc_codigo_adotado,group,210193,185
sinasc,nasc_codigo_adotado,group,210197,141
sinasc,nasc_codigo_adotado,group,210200,4188
sinasc,nasc_codigo_adotado,group,210203,2539
sinasc,nasc_codigo_adotado,group,210207,27
sinasc,nasc_codigo_adotado,group,210210,5187
sinasc,nasc_codigo_adotado,group,210215,117
sinasc,nasc_codigo_adotado,group,210220,2731
sinasc,nasc_codigo_adotado,group,210230,3590
sinasc,nasc_codigo_adotado,group,210232,13604
sinasc,nasc_codigo_adotado,group,210235,88
sinasc,nasc_codigo_adotado,group,210237,248
sinasc,nasc_codigo_adotado,group,210240,1172
sinasc,nasc_codigo_adotado,group,210250,1065
sinasc,nasc_codigo_adotado,group,210255,13
sinasc,nasc_codigo_adotado,group,210260,2187
sinasc,nasc_codigo_adotado,group,210270,1748
sinasc,nasc_codigo_adotado,group,210275,553
sinasc,nasc_codigo_adotado,group,210280,2610
sinasc,nasc_codigo_adotado,group,210290,7992
sinasc,nasc_codigo_adotado,group,210300,36416
sinasc,nasc_codigo_adotado,group,210310,799
sinasc,nasc_codigo_adotado,group,210312,663
sinasc,nasc_codigo_adotado,group,210315,475
sinasc,nasc_codigo_adotado,group,210317,372
sinasc,nasc_codigo_adotado,group,210320,21775
sinasc,nasc_codigo_adotado,group,210325,205
sinasc,nasc_codigo_adotado,group,210330,19271
sinasc,nasc_codigo_adotado,group,210340,11268
sinasc,nasc_codigo_adotado,group,210350,12461
sinasc,nasc_codigo_adotado,group,210355,467
sinasc,nasc_codigo_adotado,group,210360,14028
sinasc,nasc_codigo_adotado,group,210370,9999
sinasc,nasc_codigo_adotado,group,210375,4
sinasc,nasc_codigo_adotado,group,210380,3365
sinasc,nasc_codigo_adotado,group,210390,440
sinasc,nasc_codigo_adotado,group,210400,3957
sinasc,nasc_codigo_adotado,group,210405,5386
sinasc,nasc_codigo_adotado,group,210407,610
sinasc,nasc_codigo_adotado,group,210408,742
sinasc,nasc_codigo_adotado,group,210409,2064
sinasc,nasc_codigo_adotado,group,210410,1594
sinasc,nasc_codigo_adotado,group,210420,1991
sinasc,nasc_codigo_adotado,group,210430,320
sinasc,nasc_codigo_adotado,group,210440,2003
sinasc,nasc_codigo_adotado,group,210450,1456
sinasc,nasc_codigo_adotado,group,210455,36
sinasc,nasc_codigo_adotado,group,210460,2174
sinasc,nasc_codigo_adotado,group,210462,643
sinasc,nasc_codigo_adotado,group,210465,97
sinasc,nasc_codigo_adotado,group,210467,19017
sinasc,nasc_codigo_adotado,group,210470,175
sinasc,nasc_codigo_adotado,group,210480,18195
sinasc,nasc_codigo_adotado,group,210490,1176
sinasc,nasc_codigo_adotado,group,210500,4637
sinasc,nasc_codigo_adotado,group,210510,2754
sinasc,nasc_codigo_adotado,group,210515,857
sinasc,nasc_codigo_adotado,group,210520,891
sinasc,nasc_codigo_adotado,group,210530,91752
sinasc,nasc_codigo_adotado,group,210535,2203
sinasc,nasc_codigo_adotado,group,210540,17006
sinasc,nasc_codigo_adotado,group,210542,2436
sinasc,nasc_codigo_adotado,group,210545,27
sinasc,nasc_codigo_adotado,group,210547,690
sinasc,nasc_codigo_adotado,group,210550,652
sinasc,nasc_codigo_adotado,group,210560,1405
sinasc,nasc_codigo_adotado,group,210565,40
sinasc,nasc_codigo_adotado,group,210570,10878
sinasc,nasc_codigo_adotado,group,210580,1352
sinasc,nasc_codigo_adotado,group,210590,338
sinasc,nasc_codigo_adotado,group,210592,47
sinasc,nasc_codigo_adotado,group,210594,1015
sinasc,nasc_codigo_adotado,group,210596,870
sinasc,nasc_codigo_adotado,group,210598,2
sinasc,nasc_codigo_adotado,group,210600,1763
sinasc,nasc_codigo_adotado,group,210610,1324
sinasc,nasc_codigo_adotado,group,210620,355
sinasc,nasc_codigo_adotado,group,210630,1753
sinasc,nasc_codigo_adotado,group,210632,143
sinasc,nasc_codigo_adotado,group,210635,116
sinasc,nasc_codigo_adotado,group,210637,488
sinasc,nasc_codigo_adotado,group,210640,2393
sinasc,nasc_codigo_adotado,group,210650,3338
sinasc,nasc_codigo_adotado,group,210660,2233
sinasc,nasc_codigo_adotado,group,210663,41
sinasc,nasc_codigo_adotado,group,210667,605
sinasc,nasc_codigo_adotado,group,210670,2289
sinasc,nasc_codigo_adotado,group,210675,2931
sinasc,nasc_codigo_adotado,group,210680,1707
sinasc,nasc_codigo_adotado,group,210690,6733
sinasc,nasc_codigo_adotado,group,210700,100
sinasc,nasc_codigo_adotado,group,210710,6908
sinasc,nasc_codigo_adotado,group,210720,1094
sinasc,nasc_codigo_adotado,group,210725,696
sinasc,nasc_codigo_adotado,group,210730,6
sinasc,nasc_codigo_adotado,group,210735,3086
sinasc,nasc_codigo_adotado,group,210740,2057
sinasc,nasc_codigo_adotado,group,210745,1633
sinasc,nasc_codigo_adotado,group,210750,336
sinasc,nasc_codigo_adotado,group,210760,1985
sinasc,nasc_codigo_adotado,group,210770,2092
sinasc,nasc_codigo_adotado,group,210780,1819
sinasc,nasc_codigo_adotado,group,210790,3797
sinasc,nasc_codigo_adotado,group,210800,3304
sinasc,nasc_codigo_adotado,group,210805,4392
sinasc,nasc_codigo_adotado,group,210810,3110
sinasc,nasc_codigo_adotado,group,210820,9953
sinasc,nasc_codigo_adotado,group,210825,1589
sinasc,nasc_codigo_adotado,group,210830,6644
sinasc,nasc_codigo_adotado,group,210840,186
sinasc,nasc_codigo_adotado,group,210845,705
sinasc,nasc_codigo_adotado,group,210850,3335
sinasc,nasc_codigo_adotado,group,210860,23906
sinasc,nasc_codigo_adotado,group,210870,4401
sinasc,nasc_codigo_adotado,group,210880,2736
sinasc,nasc_codigo_adotado,group,210890,2216
sinasc,nasc_codigo_adotado,group,210900,8573
sinasc,nasc_codigo_adotado,group,210905,431
sinasc,nasc_codigo_adotado,group,210910,8854
sinasc,nasc_codigo_adotado,group,210920,1021
sinasc,nasc_codigo_adotado,group,210923,32
sinasc,nasc_codigo_adotado,group,210927,924
sinasc,nasc_codigo_adotado,group,210930,865
sinasc,nasc_codigo_adotado,group,210940,1334
sinasc,nasc_codigo_adotado,group,210945,656
sinasc,nasc_codigo_adotado,group,210950,2892
sinasc,nasc_codigo_adotado,group,210955,17
sinasc,nasc_codigo_adotado,group,210960,3794
sinasc,nasc_codigo_adotado,group,210970,265
sinasc,nasc_codigo_adotado,group,210975,77
sinasc,nasc_codigo_adotado,group,210980,5678
sinasc,nasc_codigo_adotado,group,210990,23411
sinasc,nasc_codigo_adotado,group,211000,11904
sinasc,nasc_codigo_adotado,group,211003,2505
sinasc,nasc_codigo_adotado,group,211010,4417
sinasc,nasc_codigo_adotado,group,211020,6714
sinasc,nasc_codigo_adotado,group,211023,396
sinasc,nasc_codigo_adotado,group,211027,789
sinasc,nasc_codigo_adotado,group,211030,2313
sinasc,nasc_codigo_adotado,group,211040,3209
sinasc,nasc_codigo_adotado,group,211050,5719
sinasc,nasc_codigo_adotado,group,211060,4508
sinasc,nasc_codigo_adotado,group,211065,897
sinasc,nasc_codigo_adotado,group,211070,5791
sinasc,nasc_codigo_adotado,group,211080,271
sinasc,nasc_codigo_adotado,group,211085,33
sinasc,nasc_codigo_adotado,group,211090,378
sinasc,nasc_codigo_adotado,group,211100,2486
sinasc,nasc_codigo_adotado,group,211102,2131
sinasc,nasc_codigo_adotado,group,211105,45
sinasc,nasc_codigo_adotado,group,211107,329
sinasc,nasc_codigo_adotado,group,211110,3721
sinasc,nasc_codigo_adotado,group,211120,16311
sinasc,nasc_codigo_adotado,group,211125,433
sinasc,nasc_codigo_adotado,group,211130,225334
sinasc,nasc_codigo_adotado,group,211140,2291
sinasc,nasc_codigo_adotado,group,211150,3632
sinasc,nasc_codigo_adotado,group,211153,593
sinasc,nasc_codigo_adotado,group,211157,1038
sinasc,nasc_codigo_adotado,group,211160,1830
sinasc,nasc_codigo_adotado,group,211163,31
sinasc,nasc_codigo_adotado,group,211167,39
sinasc,nasc_codigo_adotado,group,211170,3354
sinasc,nasc_codigo_adotado,group,211172,628
sinasc,nasc_codigo_adotado,group,211174,1110
sinasc,nasc_codigo_adotado,group,211176,75
sinasc,nasc_codigo_adotado,group,211178,451
sinasc,nasc_codigo_adotado,group,211180,1268
sinasc,nasc_codigo_adotado,group,211190,793
sinasc,nasc_codigo_adotado,group,211195,163
sinasc,nasc_codigo_adotado,group,211200,671
sinasc,nasc_codigo_adotado,group,211210,5681
sinasc,nasc_codigo_adotado,group,211220,23295
sinasc,nasc_codigo_adotado,group,211223,1662
sinasc,nasc_codigo_adotado,group,211227,120
sinasc,nasc_codigo_adotado,group,211230,7222
sinasc,nasc_codigo_adotado,group,211240,6851
sinasc,nasc_codigo_adotado,group,211245,1063
sinasc,nasc_codigo_adotado,group,211250,7443
sinasc,nasc_codigo_adotado,group,211260,6156
sinasc,nasc_codigo_adotado,group,211270,8123
sinasc,nasc_codigo_adotado,group,211280,11697
sinasc,nasc_codigo_adotado,group,211285,406
sinasc,nasc_codigo_adotado,group,211290,5569
sinasc,nasc_codigo_adotado,group,211300,5859
