res_cod_municipio,int_cod_municipio,records
290670,313330,1
290670,314140,1
290670,314330,1
290670,314870,1
290670,330080,1
290670,350950,1
290670,354990,1
290680,240325,1
290680,260510,1
290680,290687,1
290680,293200,1
290680,293330,1
290682,261220,1
290682,270210,1
290682,290240,1
290682,290680,1
290682,291700,1
290682,291810,1
290682,292905,1
290682,292970,1
290682,293010,1
290682,293050,1
290682,351880,1
290682,521310,1
290685,291190,1
290685,291400,1
290685,292120,1
290685,292460,1
290687,150616,1
290687,220770,1
290687,230830,1
290687,261110,1
290687,290320,1
290687,290570,1
290687,291460,1
290687,291840,1
290687,291955,1
290687,292580,1
290687,293300,1
290687,330080,1
290687,330170,1
290687,354780,1
290687,355030,1
290689,290350,1
290689,290680,1
290689,290687,1
290689,291770,1
290689,292530,1
290690,290560,1
290690,291180,1
290690,291840,1
290690,292200,1
290690,292740,1
290690,292870,1
290690,293300,1
290690,330455,1
290700,261260,1
290700,290980,1
290700,411820,1
290710,210047,1
290710,290320,1
290710,290520,1
290710,291733,1
290710,292105,1
290710,292450,1
290710,313210,1
290710,314270,1
290710,355030,1
290710,510625,1
290710,530010,1
290720,220760,1
290720,221080,1
290720,240450,1
290720,260980,1
290720,290510,1
290720,291070,1
290720,291300,1
290720,291320,1
290720,291770,1
290720,292440,1
290720,292525,1
290720,293020,1
290720,293070,1
290720,293200,1
290730,290100,1
290730,290490,1
290730,290840,1
290730,291030,1
290730,291050,1
290730,291610,1
290730,291800,1
290730,291920,1
290730,292170,1
290730,292660,1
290730,293290,1
290730,293320,1
290740,292740,1
290740,317020,1
290750,280030,1
290750,290205,1
290750,290650,1
290750,291050,1
290750,291370,1
290750,291470,1
290750,291920,1
290750,292700,1
290750,292860,1
290750,292870,1
290750,292960,1
290755,290460,1
290755,290730,1
290755,291310,1
290755,292190,1
290755,292740,1
290760,280210,1
290760,290270,1
290760,291080,1
290760,291240,1
290760,291840,1
290760,291955,1
290760,292520,1
290760,292620,1
290760,292740,1
290760,293240,1
290760,314800,1
290770,290160,1
290770,291080,1
290770,292150,1
290770,292740,1
290770,293200,1
290780,280290,1
290780,290682,1
290780,291360,1
290780,291460,1
290780,291810,1
290780,292700,1
290790,292310,1
290790,292400,1
290790,292970,1
290790,293190,1
290790,313670,1
290800,220770,1
290800,290560,1
290800,291080,1
290800,291150,1
290800,291350,1
290800,291660,1
290800,292770,1
290800,293050,1
290800,330080,1
290810,292740,1
290810,317040,1
290810,520870,1
290820,290100,1
290820,290570,1
290820,290650,1
290820,290840,1
290820,291920,1
290830,221060,1
290830,290490,1
290830,291920,1
290830,293290,1
290830,310620,1
290840,240050,1
290840,280030,1
290840,290160,1
290840,290570,1
290840,291535,1
290840,291700,1
290840,291750,1
290840,292660,1
290840,292750,1
290840,292800,1
290840,293010,1
290840,293190,1
290850,290160,1
290850,290570,1
290850,291072,1
290850,291750,1
290850,291920,1
290850,292900,1
290860,260300,1
290860,261220,1
290860,261410,1
290860,280740,1
290860,290160,1
290860,291470,1
290860,292100,1
290860,350920,1
290870,290520,1
290870,292450,1
290880,290500,1
290880,290520,1
290880,291170,1
290880,291720,1
290880,292050,1
290880,330130,1
290890,290160,1
290890,291460,1
290890,291470,1
290890,292330,1
290890,292750,1
290890,292900,1
290900,293180,1
290900,351880,1
290910,290610,1
290910,290710,1
290920,280480,1
290920,290070,1
290920,290780,1
290920,292400,1
290930,220390,1
290930,280030,1
290930,290610,1
290930,292450,1
290930,315120,1
290930,317020,1
290930,520110,1
290930,521720,1
290940,291110,1
290940,291955,1
290940,292720,1
290940,292840,1
290940,293345,1
290940,293360,1
290940,351740,1
290940,521250,1
290940,530010,1
290950,290100,1
290950,290730,1
290950,291120,1
290950,291390,1
290950,292050,1
290950,292240,1
290950,292730,1
290950,292740,1
290960,280740,1
290960,290570,1
290960,291650,1
290960,292400,1
290960,292580,1
290960,354880,1
290970,261250,1
290970,291110,1
290970,291460,1
290970,292810,1
290970,293030,1
290970,520450,1
290970,520870,1
290970,522045,1
290970,530010,1
290980,221100,1
290980,260520,1
290980,261160,1
290980,290320,1
290980,290650,1
290980,291470,1
290980,291920,1
290980,292230,1
290980,292595,1
290980,293290,1
290980,420730,1
290990,260875,1
290990,261100,1
290990,261390,1
290990,290070,1
290990,290160,1
290990,290687,1
290990,291920,1
290990,292740,1
290990,330170,1
291000,291230,1
291000,291470,1
291000,292510,1
291000,292770,1
291000,293330,1
291000,313330,1
291005,211250,1
291005,261100,1
291005,261160,1
291005,270170,1
291005,280210,1
291005,290200,1
291005,290320,1
291005,290380,1
291005,290730,1
291005,291050,1
291005,291370,1
291005,291390,1
291005,291450,1
291005,291992,1
291005,292525,1
291005,292660,1
291005,292950,1
291005,292960,1
291005,293070,1
291005,293120,1
291005,293290,1
291005,330170,1
291005,354780,1
291005,530010,1
291010,210450,1
291020,290730,1
291020,293320,1
291030,261110,1
291030,280030,1
291030,291640,1
291030,291800,1
291030,292520,1
291040,290350,1
291040,290930,1
291040,291480,1
291040,291580,1
291040,292050,1
291040,292740,1
291040,293290,1
291040,310100,1
291040,330170,1
291050,280030,1
291050,290205,1
291050,290650,1
291050,290980,1
291050,291370,1
291050,291670,1
291050,292525,1
291050,292930,1
291050,310670,1
291050,410940,1
291060,250750,1
291060,260510,1
291060,261220,1
291060,261260,1
291060,280350,1
291060,290660,1
291060,290690,1
291060,290980,1
291060,291370,1
291060,291470,1
291060,292660,1
291070,290020,1
291070,290320,1
291070,290980,1
291070,291005,1
291070,291085,1
291070,291460,1
291070,291955,1
291070,292290,1
291070,292950,1
291070,292970,1
291070,330170,1
291070,352220,1
291072,261160,1
291072,291190,1
291072,291470,1
291072,291760,1
291072,291955,1
291072,292770,1
291072,292870,1
291072,292960,1
291072,310620,1
291072,312980,1
291072,314330,1
291072,314430,1
291072,320520,1
291072,330023,1
291072,330130,1
291072,330170,1
291075,171820,1
291075,291080,1
291075,291810,1
291077,280480,1
291077,292340,1
291077,292450,1
291077,292740,1
291077,293330,1
291077,313930,1
291080,211130,1
291080,220580,1
291080,230250,1
291080,260410,1
291080,290100,1
291080,290830,1
291080,290840,1
291080,290890,1
291080,290980,1
291080,291070,1
291080,291360,1
291080,291370,1
291080,291440,1
291080,291670,1
291080,291915,1
291080,292105,1
291080,292120,1
291080,292130,1
291080,292290,1
291080,292580,1
291080,292660,1
291080,292720,1
291080,293040,1
291080,314330,1
291080,330170,1
291080,330240,1
291080,330260,1
291080,330490,1
291080,330510,1
291080,355030,1
291080,510340,1
291085,290320,1
291085,291770,1
291085,292740,1
291090,290730,1
291090,291360,1
291090,291540,1
291090,292270,1
291090,292520,1
291090,292840,1
291090,355030,1
291100,260790,1
291100,291640,1
291100,292740,1
291100,293220,1
291100,313330,1
291100,350920,1
291110,172100,1
291110,280570,1
291110,291310,1
291110,292890,1
291110,520080,1
291110,520800,1
291120,290550,1
291120,291005,1
291120,291320,1
291120,291345,1
291120,291350,1
291120,291570,1
291120,291730,1
291120,292240,1
291120,292340,1
291120,292960,1
291120,293230,1
291120,310620,1
291125,290550,1
291125,290730,1
291125,292335,1
291125,292895,1
291130,261220,1
291130,270710,1
291130,290390,1
291130,290475,1
291130,291300,1
291130,291955,1
291130,292400,1
291130,411840,1
291140,210990,1
291140,290020,1
291140,290160,1
291140,291320,1
291140,292525,1
291140,410680,1
291150,291270,1
291150,291360,1
291150,291490,1
291150,292740,1
291150,293290,1
291160,290570,1
291160,291760,1
291165,290200,1
291165,290660,1
291165,291940,1
291170,290500,1
291170,291980,1
291170,292360,1
291170,292740,1
291170,292905,1
291170,293105,1
291170,313510,1
291170,314330,1
291170,522040,1
291170,530010,1
291180,291480,1
291180,293290,1
291180,320435,1
291185,260600,1
291185,280710,1
291185,290790,1
291185,291080,1
291185,292400,1
291185,292740,1
291185,354780,1
291190,290130,1
291190,290380,1
291190,290980,1
291190,292050,1
291190,292170,1
291190,292595,1
291190,292660,1
291190,292960,1
291190,293340,1
291190,354780,1
291200,290460,1
291200,291480,1
291200,291940,1
291200,292180,1
291200,292740,1
291200,411990,1
291210,290330,1
291210,291072,1
291210,291390,1
291210,291560,1
291210,292530,1
291210,292740,1
291210,293220,1
291210,293230,1
291210,293330,1
291210,320320,1
291210,330490,1
291210,354780,1
291220,291170,1
291220,291460,1
291220,291800,1
291220,292080,1
291220,292360,1
291220,292990,1
291220,293105,1
291220,314800,1
291230,220770,1
291230,280030,1
291230,290560,1
291230,291360,1
291230,291540,1
291240,280480,1
291240,290320,1
291240,290390,1
291240,290600,1
291240,291920,1
291240,292560,1
291240,293360,1
291250,290410,1
291250,292990,1
291250,311330,1
291250,351880,1
291260,291190,1
291260,292190,1
291260,292740,1
291260,311330,1
291270,291080,1
291270,291490,1
291270,291760,1
291270,291980,1
291270,292360,1
291270,292870,1
291270,292940,1
291270,293070,1
291270,312770,1
291270,320490,1
291270,330200,1
291270,530010,1
291280,291400,1
291280,291470,1
291280,291560,1
291280,320500,1
291290,260600,1
291290,290560,1
291290,290730,1
291290,291080,1
291290,291170,1
291290,291470,1
291290,291760,1
291290,292360,1
291290,293135,1
291290,293220,1
291290,293290,1
291290,293330,1
291290,330130,1
291290,352220,1
291290,420540,1
291300,291690,1
291300,292105,1
291300,292470,1
291300,292640,1
291310,290115,1
291310,290320,1
291310,291320,1
291310,291850,1
291310,292205,1
291310,292980,1
291310,314800,1
291320,260875,1
291320,260980,1
291320,261220,1
291320,261260,1
291320,290070,1
291320,290440,1
291320,291080,1
291320,291300,1
291320,291470,1
291320,291840,1
291320,292595,1
291320,292600,1
291320,292890,1
291320,293015,1
291320,293330,1
291320,310730,1
291320,350390,1
291320,520800,1
291330,292580,1
291340,290320,1
291340,290660,1
291340,291955,1
291340,291980,1
291340,292810,1
291345,290240,1
291345,291390,1
291345,291560,1
291345,292870,1
291345,293350,1
291350,291390,1
291350,291550,1
291350,291800,1
291350,292110,1
291350,292500,1
291350,292870,1
291350,292940,1
291350,351380,1
291360,290160,1
291360,290240,1
291360,291470,1
291360,291490,1
291360,291510,1
291360,291550,1
291360,291640,1
291360,291670,1
291360,291730,1
291360,291760,1
291360,291800,1
291360,292240,1
291360,292520,1
291360,292790,1
291360,293135,1
291360,293230,1
291360,317020,1
291360,330490,1
291360,350950,1
291360,355030,1
291360,520110,1
291370,280210,1
291370,290360,1
291370,291500,1
291370,350570,1
291380,290070,1
291380,292120,1
291380,292360,1
291380,314800,1
291390,290240,1
291390,290670,1
291390,291080,1
291390,291150,1
291390,291350,1
291390,291520,1
291390,291560,1
291390,291760,1
291390,292870,1
291390,293160,1
291390,293220,1
291390,293240,1
291390,313670,1
291390,330080,1
291390,330490,1
291390,355030,1
291390,510517,1
291400,290730,1
291400,290980,1
291400,291610,1
291400,291915,1
291400,292210,1
291400,292630,1
291400,292960,1
291400,293040,1
291400,293290,1
291410,290270,1
291410,291130,1
291410,291240,1
291410,292990,1
291410,351880,1
291420,290430,1
291420,291470,1
291420,291480,1
291420,510267,1
291430,290320,1
291430,290460,1
291430,290550,1
291430,291390,1
291430,291480,1
291430,291540,1
291430,292720,1
291440,220320,1
291440,261160,1
291440,290530,1
291440,290570,1
291440,291300,1
291440,291760,1
291440,291800,1
291440,291930,1
291440,291955,1
291440,292170,1
291440,292460,1
291450,290320,1
291450,290490,1
291450,290510,1
291450,292330,1
291450,292520,1
291450,292660,1
291450,292870,1
291450,293040,1
291460,220760,1
291460,221100,1
291460,260510,1
291460,260570,1
291460,261220,1
291460,290620,1
291460,291440,1
291460,291470,1
291460,291850,1
291460,292120,1
291460,292170,1
291460,292480,1
291460,292630,1
291460,292980,1
291460,293080,1
291460,293240,1
291460,293280,1
291460,355030,1
291460,520060,1
291460,521830,1
291465,291080,1
291465,292050,1
291465,310860,1
291465,313470,1
291465,315660,1
291465,320530,1
291465,330170,1
291470,160060,1
291470,290070,1
291470,290380,1
291470,290405,1
291470,290570,1
291470,290730,1
291470,290980,1
291470,291085,1
291470,291320,1
291470,291500,1
291470,291610,1
291470,291840,1
291470,292205,1
291470,292870,1
291470,520870,1
291480,260950,1
291480,280030,1
291480,280130,1
291480,290270,1
291480,290320,1
291480,291005,1
291480,291390,1
291480,291470,1
291480,291540,1
291480,291560,1
291480,291760,1
291480,291840,1
291480,292540,1
291480,292640,1
291480,292660,1
291480,293135,1
291480,293330,1
291480,320520,1
291480,330240,1
291480,330490,1
291480,350920,1
291480,354780,1
291480,354850,1
291480,355030,1
291480,430460,1
291490,290100,1
291490,290560,1
291490,290730,1
291490,291350,1
291490,292960,1
291490,293230,1
291490,293330,1
291490,412350,1
291490,530010,1
291500,290460,1
291500,290730,1
291500,292050,1
291500,292360,1
291500,292525,1
291500,292720,1
291500,330080,1
291500,351340,1
291510,293230,1
291510,293330,1
291510,293350,1
291510,310620,1
291510,330170,1
291510,330200,1
291520,290395,1
291520,290560,1
291520,291150,1
291520,291290,1
291520,291350,1
291520,291510,1
291520,292740,1
291520,293330,1
291530,290570,1
291530,290650,1
291530,291180,1
291530,291800,1
291530,291955,1
291530,292540,1
291530,316800,1
291530,330130,1
291535,291080,1
291535,291130,1
291535,291955,1
291535,292335,1
291535,292440,1
291535,354990,1
291535,355030,1
291540,291180,1
291540,291950,1
291540,291970,1
291540,292110,1
291540,292390,1
291540,293220,1
291540,293230,1
291540,293330,1
291540,351380,1
291550,290570,1
291550,291072,1
291550,291660,1
291560,150815,1
291560,290080,1
291560,290320,1
291560,291080,1
291560,291760,1
291560,292390,1
291560,292500,1
291560,292740,1
291560,311370,1
291560,320410,1
291560,320490,1
291560,320500,1
291560,320520,1
291570,290730,1
291570,291345,1
291570,291760,1
291570,291920,1
291570,292740,1
291570,351380,1
291580,250690,1
291580,260005,1
291580,290200,1
291580,290350,1
291580,292500,1
291580,292540,1
291580,310170,1
291580,313170,1
291590,291920,1
291600,290560,1
291600,290690,1
291600,291480,1
291600,310090,1
291600,310620,1
291600,312560,1
291600,314430,1
291600,330490,1
291610,290570,1
291610,291400,1
291610,292520,1
291620,290120,1
291620,290240,1
291620,291170,1
291620,291390,1
291620,291660,1
291620,292430,1
291620,293330,1
291620,330240,1
291630,291080,1
291630,291470,1
291630,291560,1
291630,292520,1
291630,292770,1
291630,293290,1
291630,330240,1
291640,290460,1
291640,290480,1
291640,290560,1
291640,290670,1
291640,291230,1
291640,291360,1
291640,291460,1
291640,291970,1
291640,330023,1
291650,280130,1
291650,280480,1
291650,290780,1
291650,291470,1
291650,292520,1
291650,351300,1
291650,411820,1
291660,290560,1
291660,291150,1
291660,292740,1
291660,293220,1
291660,293230,1
291670,290950,1
291670,292050,1
291670,293320,1
291670,293330,1
291670,310110,1
291680,290320,1
291680,290360,1
291680,290560,1
291680,291340,1
291680,291955,1
291680,292110,1
291680,292740,1
291680,293135,1
291680,320390,1
291680,330240,1
291680,330415,1
291685,291072,1
291685,292190,1
291685,292790,1
291685,292930,1
291685,292940,1
291690,280030,1
291690,290070,1
291690,291730,1
291690,292870,1
291690,293320,1
291690,330130,1
291690,353650,1
291700,280030,1
291700,290070,1
291700,290160,1
291700,290510,1
291700,291460,1
291700,291770,1
291700,292265,1
291700,292800,1
291700,293300,1
291700,354780,1
291710,291080,1
291710,291580,1
291710,314800,1
291710,354780,1
291720,290520,1
291720,291800,1
291720,291905,1
291720,292740,1
291720,292870,1
291720,315120,1
291720,351880,1
291730,261100,1
291730,290100,1
291730,290390,1
291730,291390,1
291730,292960,1
291730,293220,1
291730,293280,1
291730,330455,1
291733,290460,1
291733,290710,1
291733,293330,1
291733,314330,1
291733,350610,1
291735,520490,1
291735,520800,1
291740,290200,1
291740,291080,1
291740,291480,1
291740,292430,1
291740,293260,1
291740,312430,1
291750,261220,1
291750,270680,1
291750,290570,1
291750,291470,1
291750,291535,1
291750,291560,1
291750,291610,1
291750,291915,1
291750,292205,1
291750,292520,1
291750,292525,1
291750,292580,1
291750,293130,1
291750,293200,1
291750,293315,1
291750,293360,1
291750,312950,1
291750,314800,1
291750,330455,1
291750,520830,1
291750,530010,1
291760,290100,1
291760,290380,1
291760,291040,1
291760,291570,1
291760,291730,1
291760,291820,1
291760,291830,1
291760,291920,1
291760,292240,1
291760,292500,1
291760,292940,1
291770,290160,1
291770,290570,1
291770,290687,1
291770,291920,1
291770,292120,1
291770,292525,1
291770,293200,1
291780,261110,1
291780,290530,1
291780,291080,1
291780,291400,1
291780,292790,1
291780,292900,1
291780,292940,1
291780,293130,1
291780,293320,1
291780,312090,1
291790,293330,1
291800,261110,1
291800,261160,1
291800,290280,1
291800,290290,1
291800,290430,1
291800,290650,1
291800,290710,1
291800,291072,1
291800,291180,1
291800,291360,1
291800,291905,1
291800,292110,1
291800,292520,1
291800,292540,1
291800,292580,1
291800,292870,1
291800,310670,1
291800,314330,1
291800,315250,1
291800,355030,1
291810,290570,1
291810,293010,1
291810,293200,1
291810,316860,1
291810,330130,1
291820,291390,1
291820,291760,1
291820,292575,1
291820,292790,1
291820,292960,1
291820,314800,1
291830,291080,1
